CUSTOMER_SK,TOTAL_REVENUE,TOTAL_ITEMS,DISTINCT_ITEMS,TIMES_VISITED,MOST_RECENT_VISIT,AVG_SPENT_PER_VISIT
40140919,685.67992,183,106,22,3/24/15,31.16726909
37363021,685.30995,211,124,16,3/14/15,42.83187188
21173465,684.87995,211,101,15,3/23/15,45.65866333
21136904,684.85985,194,120,7,3/17/15,97.83712143
22562301,683.70991,195,116,10,3/17/15,68.370991
20798083,683.60999,186,116,17,3/22/15,40.21235235
52996738,683.47995,252,112,34,3/25/15,20.10235147
26313852,683.43987,188,120,18,3/25/15,37.96888167
21279689,682.34997,203,93,16,3/23/15,42.64687313
38870913,682.29994,199,135,43,3/23/15,15.86744047
40164524,682.15988,199,110,11,3/23/15,62.01453455
39349974,681.97983,152,99,8,3/11/15,85.24747875
25699907,681.88997,242,185,16,3/22/15,42.61812313
38997213,681.87997,209,139,28,3/20/15,24.35285607
20818145,681.21993,201,95,18,3/20/15,37.84555167
34297977,680.24993,189,139,8,3/7/15,85.03124125
21631070,680.0299,205,120,26,3/23/15,26.15499615
39733257,679.66999,278,197,63,3/24/15,10.78841254
21153723,679.61992,283,188,15,3/25/15,45.30799467
23705719,679.50995,183,156,18,3/24/15,37.75055278
34314657,679.4599,274,106,32,3/24/15,21.23312188
22284365,679.22983,166,119,8,3/25/15,84.90372875
42478732,679.07997,221,120,12,3/24/15,56.5899975
20904629,678.70992,199,122,17,3/21/15,39.92411294
40140731,678.43999,200,148,14,3/23/15,48.45999929
21437920,678.19993,204,131,30,3/22/15,22.60666433
25228096,677.48984,147,92,19,3/23/15,35.65736
51900081,677.22995,266,194,26,3/24/15,26.04730577
22383528,677.22992,244,149,4,3/22/15,169.30748
20784534,676.96991,234,164,23,3/21/15,29.43347435
36847309,676.54988,184,110,13,3/5/15,52.04229846
40111413,676.38989,161,101,17,3/11/15,39.78764059
37120954,676.02994,221,160,24,3/24/15,28.16791417
20866389,675.36989,187,120,14,3/17/15,48.24070643
21157875,674.91996,209,131,13,3/21/15,51.91692
22210556,674.71,226,130,24,3/25/15,28.11291667
52863223,674.55997,210,152,27,3/25/15,24.98370259
21618848,674.44995,237,142,22,3/25/15,30.65681591
39532058,674.18991,160,78,16,3/22/15,42.13686938
34364715,674.18979,281,90,27,3/25/15,24.96999222
20843241,674.07997,207,119,8,3/20/15,84.25999625
22566584,673.68997,198,89,11,3/21/15,61.24454273
22446317,673.60995,153,95,14,3/25/15,48.11499643
40049132,673.28999,169,88,49,3/25/15,13.74061204
21475920,673.26997,192,146,18,3/20/15,37.40388722
53659340,673.26996,208,163,7,3/10/15,96.18142286
23608839,672.9,199,154,25,3/7/15,26.916
52776992,672.75989,210,94,9,3/24/15,74.75109889
25902825,672.57995,212,131,13,3/23/15,51.73691923
21476250,672.33992,210,139,20,3/23/15,33.616996
21722481,672.19993,212,131,9,3/21/15,74.68888111
22153224,672.05995,335,128,7,3/17/15,96.00856429
21602771,671.97994,215,147,11,3/24/15,61.08908545
39844751,671.95995,209,135,26,3/25/15,25.84461346
40153399,671.94996,196,124,14,3/14/15,47.99642571
26147070,671.92993,162,128,10,3/17/15,67.192993
20704995,671.62989,214,124,18,3/20/15,37.31277167
21451301,671.12992,184,134,6,3/2/15,111.8549867
20755843,670.80987,154,115,21,3/25/15,31.94332714
51831518,670.56993,228,121,25,3/21/15,26.8227972
25305363,669.63997,229,187,5,3/20/15,133.927994
22384888,669.29987,155,116,9,2/23/15,74.36665222
37451684,669.26988,169,92,13,3/19/15,51.48229846
23617787,668.78991,169,127,5,3/24/15,133.757982
22153106,668.76997,183,115,25,3/25/15,26.7507988
20850505,668.55992,178,109,15,3/24/15,44.57066133
37732185,668.18976,158,89,6,3/11/15,111.36496
21624012,667.49987,211,107,7,3/20/15,95.35712429
36761037,667.08991,195,114,14,3/25/15,47.64927929
39629681,667.05993,281,145,25,3/24/15,26.6823972
40159035,666.60994,188,121,16,3/23/15,41.66312125
28326803,666.53994,161,72,8,3/21/15,83.3174925
39838654,665.64999,200,129,32,3/8/15,20.80156219
28402411,665.28992,161,89,12,3/23/15,55.44082667
23729231,665.04998,202,107,22,3/20/15,30.22954455
30023773,664.83991,207,149,10,3/19/15,66.483991
21161431,664.55989,183,122,25,3/20/15,26.5823956
53237703,663.9898,175,106,4,2/17/15,165.99745
40158633,663.54991,167,109,16,3/21/15,41.47186938
21472625,663.50994,161,79,22,3/24/15,30.15954273
21633631,662.5699,196,124,16,3/23/15,41.41061875
22221166,662.52993,255,152,27,3/21/15,24.53814556
21291460,662.51984,208,114,23,3/7/15,28.80521043
36755030,662.20996,217,119,11,3/21/15,60.20090545
53640946,661.51986,164,128,9,3/24/15,73.50220667
38972771,661.4599,155,104,10,3/23/15,66.14599
24157003,661.09998,275,127,41,3/22/15,16.12438976
21175935,660.99994,197,112,10,3/17/15,66.099994
21618268,660.89995,169,112,13,3/24/15,50.83845769
26117068,660.65996,198,114,8,3/25/15,82.582495
39316557,660.39987,178,121,9,3/25/15,73.37776333
21236445,660.15993,225,128,13,3/20/15,50.78153308
52175838,660.15,264,80,15,3/24/15,44.01
22116917,659.89998,244,99,22,3/24/15,29.99545364
42456917,659.70996,249,168,14,3/24/15,47.12214
37127440,659.36991,187,112,16,3/23/15,41.21061938
30048852,659.21999,174,126,8,3/17/15,82.40249875
36387431,658.7399,170,109,9,3/17/15,73.19332222
39912316,658.58996,168,101,11,3/22/15,59.87181455
22593052,657.82976,419,93,6,3/25/15,109.6382933
39652842,657.79983,191,113,12,3/16/15,54.8166525
40251090,657.55998,221,103,6,3/25/15,109.59333
39015809,657.21988,154,103,14,3/23/15,46.94427714
21443494,657.20994,175,136,21,3/20/15,31.29571143
39427431,656.85988,212,146,6,3/8/15,109.4766467
21163676,656.84983,203,128,16,3/23/15,41.05311438
34468640,656.58991,184,110,9,3/7/15,72.95443444
21241176,656.2199,193,149,4,3/1/15,164.054975
22772700,655.34983,161,101,10,3/6/15,65.534983
40165944,655.26991,162,105,8,3/17/15,81.90873875
21592519,655.05986,169,125,13,3/24/15,50.38922
21725038,655.04984,179,123,3,2/23/15,218.3499467
24784396,654.93999,311,141,41,3/22/15,15.9741461
34919049,654.89993,162,114,16,3/16/15,40.93124563
53310448,654.62997,173,117,8,3/25/15,81.82874625
21476285,654.57999,278,185,29,3/25/15,22.57172379
23696917,654.40992,194,98,26,3/23/15,25.16961231
21470009,654.03985,204,95,10,3/3/15,65.403985
42472955,653.76996,200,142,24,3/25/15,27.240415
51289714,653.69995,212,140,10,3/3/15,65.369995
52629311,653.44992,210,141,20,3/22/15,32.672496
22207398,653.43994,184,125,7,3/16/15,93.34856286
24597110,653.42986,241,103,21,3/21/15,31.11570762
37633499,653.24987,149,78,24,3/21/15,27.21874458
39528961,652.96998,193,123,9,3/17/15,72.55222
23846596,652.73994,219,119,14,3/21/15,46.62428143
22824449,652.12993,197,135,32,3/25/15,20.37906031
40347391,651.97997,184,69,10,3/24/15,65.197997
21627384,651.89991,202,143,15,3/21/15,43.459994
40134839,651.78996,207,142,19,3/1/15,34.30473474
22473177,651.76987,191,131,5,3/21/15,130.353974
36513481,651.33989,202,126,8,3/7/15,81.41748625
22221163,650.9999,193,120,20,3/24/15,32.549995
22249848,650.9499,176,128,10,3/13/15,65.09499
21158992,650.89987,167,104,10,3/21/15,65.089987
36177570,650.75995,144,109,15,3/14/15,43.38399667
39433368,650.65996,306,152,32,3/22/15,20.33312375
22514364,650.40997,210,124,23,3/23/15,28.27869435
20797587,650.31993,188,123,21,3/20/15,30.96761571
20745450,649.72985,168,109,9,3/21/15,72.19220556
20790764,649.52995,217,162,19,3/25/15,34.18578684
39451232,649.34993,182,117,9,3/20/15,72.14999222
23448061,649.23988,170,113,5,3/25/15,129.847976
21159064,649.0299,164,88,8,3/20/15,81.1287375
21573423,649.00989,178,119,11,3/24/15,59.00089909
21432586,649.00986,239,126,12,3/21/15,54.084155
36882992,648.87988,177,106,3,3/16/15,216.2932933
37610643,648.72994,172,92,14,3/24/15,46.33785286
28865318,647.72992,204,141,20,3/20/15,32.386496
22211049,647.55993,177,102,16,3/21/15,40.47249563
21471349,647.30989,186,120,16,3/23/15,40.45686813
27657901,647.23996,241,138,40,3/24/15,16.180999
22207339,647.12989,167,113,11,3/23/15,58.82999
22331598,647.1199,199,147,27,3/23/15,23.9674037
20763946,647.01987,170,118,6,3/25/15,107.836645
22159942,646.97994,285,162,13,3/24/15,49.76768769
25329079,646.97992,168,100,19,3/24/15,34.05157474
21671833,646.61989,136,76,16,3/25/15,40.41374313
22338792,646.55997,279,109,38,3/23/15,17.01473605
34433333,646.52995,182,131,16,3/16/15,40.40812188
26118578,646.15989,179,121,23,3/22/15,28.09390826
40238921,646.06999,184,94,13,3/17/15,49.69769154
23734649,645.94997,199,119,25,3/22/15,25.8379988
50227296,645.8799,179,121,17,3/25/15,37.99293529
36153189,645.63999,216,161,17,3/23/15,37.97882294
40049994,645.61999,211,142,22,3/22/15,29.34636318
38013565,645.50989,173,118,6,3/21/15,107.5849817
21431886,645.46997,165,93,9,3/14/15,71.71888556
21396893,645.44993,219,119,25,3/19/15,25.8179972
39740572,645.41992,171,102,22,3/16/15,29.33726909
39640760,645.36994,201,143,9,3/24/15,71.70777111
21431497,645.11993,197,122,18,3/10/15,35.83999611
23281704,645.06993,203,131,10,3/24/15,64.506993
52358003,644.55991,215,145,16,3/17/15,40.28499438
39547663,644.33994,248,185,18,3/25/15,35.79666333
52669544,644.11987,185,108,6,3/21/15,107.3533117
28739020,643.98993,173,114,16,3/16/15,40.24937063
37449281,643.96994,200,123,14,3/25/15,45.99785286
22516176,643.86994,164,115,11,3/14/15,58.53363091
26114735,643.82993,199,112,22,3/24/15,29.26499682
31923550,643.77987,154,82,24,3/23/15,26.82416125
22189085,643.49996,180,84,30,3/25/15,21.44999867
31807472,643.35996,266,153,28,3/25/15,22.97714143
51997828,643.02995,204,116,12,3/10/15,53.58582917
21454618,642.99982,180,91,9,3/21/15,71.44442444
21155389,642.98991,183,118,11,3/21/15,58.45362818
20784663,642.98977,275,55,10,3/20/15,64.298977
24551464,642.96973,142,67,8,3/20/15,80.37121625
31924460,642.83982,181,118,15,3/19/15,42.855988
40025634,642.81997,202,136,8,3/17/15,80.35249625
22295641,642.45998,200,132,8,3/25/15,80.3074975
21451963,642.35989,222,112,28,3/20/15,22.94142464
41535881,642.33991,187,139,21,3/24/15,30.58761476
51919104,642.07997,212,139,15,3/23/15,42.80533133
20699652,642.06987,231,90,8,3/20/15,80.25873375
36518431,641.52999,190,127,14,3/21/15,45.82357071
21619454,640.99983,148,113,6,3/24/15,106.833305
22209401,640.88994,190,107,22,3/22/15,29.13136091
39535830,640.88983,127,79,8,3/14/15,80.11122875
21431065,640.55998,209,130,24,3/25/15,26.68999917
34930655,639.69998,188,106,19,3/25/15,33.66842
22513301,639.55992,172,81,11,3/20/15,58.14181091
21633535,639.42996,184,78,14,3/13/15,45.67356857
22331564,639.14995,195,119,27,3/25/15,23.67222037
22466337,637.98988,251,113,25,3/21/15,25.5195952
28295267,637.82994,237,118,23,3/23/15,27.73173652
20784513,637.81991,213,146,12,3/20/15,53.15165917
21173396,637.56975,146,79,6,3/21/15,106.261625
34470325,637.48992,167,119,22,3/17/15,28.97681455
21626459,637.36989,179,101,8,3/21/15,79.67123625
21454645,637.1899,177,124,19,3/25/15,33.53631053
23644320,637.10992,166,124,22,3/24/15,28.95954182
22352015,637.08999,203,66,13,3/25/15,49.00692231
31717066,636.75992,202,118,7,3/25/15,90.96570286
39459356,636.65996,192,126,8,3/6/15,79.582495
22153276,636.51995,200,126,10,3/21/15,63.651995
39752349,636.13992,169,113,28,3/25/15,22.71928286
52086473,636.06001,182,71,11,3/17/15,57.82363727
36842465,635.61993,194,111,8,3/24/15,79.45249125
37731895,635.61992,183,134,8,3/19/15,79.45249
34322347,635.61992,212,123,7,3/1/15,90.80284571
31807910,635.09991,185,116,5,3/19/15,127.019982
21568341,635.04989,189,136,8,3/17/15,79.38123625
28426253,635.00993,177,109,25,3/21/15,25.4003972
28837866,634.88994,185,128,9,3/25/15,70.54332667
23272704,634.43994,156,103,22,3/21/15,28.83817909
21626299,634.42995,171,91,17,3/21/15,37.31940882
37054613,634.17997,172,77,21,3/22/15,30.19904619
21180866,634.12001,253,141,38,3/24/15,16.68736868
21459353,634.05991,251,151,17,3/25/15,37.29764176
22256777,633.68987,162,117,29,3/24/15,21.85137483
41750636,633.4299,178,102,12,3/24/15,52.785825
22226505,632.88996,178,112,27,3/21/15,23.44036889
22207966,632.04984,169,101,50,3/24/15,12.6409968
21430535,632.03984,147,106,8,3/20/15,79.00498
53481910,631.95995,179,111,32,3/23/15,19.74874844
20699164,631.85994,151,106,9,3/12/15,70.20666
34319788,631.65997,196,143,3,3/11/15,210.5533233
23721863,631.61996,190,143,10,3/22/15,63.161996
39749296,631.48992,163,127,14,3/24/15,45.10642286
37467726,631.37995,164,141,14,3/21/15,45.09856786
40178073,631.15,216,129,9,3/24/15,70.12777778
23482451,630.17991,168,99,8,3/20/15,78.77248875
22478545,630.04997,232,155,19,3/21/15,33.16052474
23718095,629.98986,157,91,12,3/17/15,52.499155
24588715,629.97997,218,137,13,3/25/15,48.45999769
37722851,629.72977,161,65,18,3/21/15,34.98498722
27706389,629.19972,169,56,4,3/5/15,157.29993
35109559,628.58997,176,118,19,3/21/15,33.08368263
40249018,628.58997,182,107,22,3/25/15,28.57227136
28233126,628.39993,227,130,21,3/22/15,29.92380619
39656065,628.35999,218,132,27,3/22/15,23.27259222
37354409,628.13984,173,121,4,2/17/15,157.03496
23726836,628.10994,180,126,14,3/23/15,44.86499571
31800080,628.08991,160,105,6,3/25/15,104.6816517
20954658,627.87992,171,138,16,3/24/15,39.242495
22005755,627.76992,207,150,23,3/23/15,27.29434435
23613685,627.66994,191,136,34,3/14/15,18.46088059
21085225,627.62989,164,37,35,3/23/15,17.93228257
29348604,627.55998,239,178,25,3/21/15,25.1023992
20685594,627.18991,216,119,12,3/24/15,52.26582583
41534888,626.9399,209,82,18,3/21/15,34.82999444
52878823,626.9199,207,113,6,3/13/15,104.48665
25047343,626.86985,198,97,21,3/22/15,29.85094524
22534882,626.74993,239,93,21,3/14/15,29.84523476
39557765,626.66991,184,128,14,3/25/15,44.76213643
22211009,626.58993,176,36,17,3/21/15,36.85823118
39359572,626.49975,157,60,8,3/22/15,78.31246875
37165100,626.36991,171,100,12,3/22/15,52.1974925
20937109,626.08996,248,114,8,3/24/15,78.261245
23785613,625.94995,212,142,10,3/19/15,62.594995
23814234,625.65996,193,102,9,3/23/15,69.51777333
36800099,625.64997,163,97,14,3/16/15,44.68928357
22454058,625.24995,212,161,35,3/25/15,17.86428429
36338411,624.93994,180,96,8,3/17/15,78.1174925
37048523,624.9099,162,111,9,3/19/15,69.43443333
23748654,624.86,248,122,8,3/21/15,78.1075
20942933,624.75994,174,115,11,3/20/15,56.79635818
27913729,624.61993,153,97,14,3/22/15,44.61570929
37703756,623.85992,191,121,21,3/24/15,29.70761524
39659123,623.55999,191,137,15,3/16/15,41.570666
40177818,623.32993,163,77,14,3/24/15,44.52356643
21100352,623.13996,201,141,25,3/13/15,24.9255984
53641284,622.96993,185,127,16,3/17/15,38.93562063
37639208,622.90992,199,136,15,3/24/15,41.527328
52430757,622.58987,174,125,9,3/5/15,69.17665222
36180003,622.53997,181,119,8,3/23/15,77.81749625
22527071,622.39996,286,111,17,3/20/15,36.61176235
37615700,622.36992,198,88,8,3/17/15,77.79624
31721514,622.36992,155,104,12,3/20/15,51.86416
26111114,622.15994,205,131,38,3/25/15,16.37263
28179865,622.00991,161,121,6,3/17/15,103.6683183
22834826,621.88991,169,82,27,3/25/15,23.03295963
21627043,621.81991,150,85,25,3/25/15,24.8727964
23023598,621.8199,171,108,12,3/17/15,51.818325
22418230,621.71991,191,126,9,3/17/15,69.07999
39446709,621.1299,192,106,17,3/18/15,36.53705294
42459618,620.79994,201,155,11,3/17/15,56.43635818
22228440,620.62997,168,108,5,3/25/15,124.125994
37354658,620.15996,245,123,18,3/21/15,34.45333111
40049432,620.10991,190,140,11,3/3/15,56.37362818
21352905,620.08995,190,108,9,3/19/15,68.89888333
34848675,619.90988,173,97,18,3/20/15,34.43943778
38883347,619.83992,192,142,9,3/10/15,68.87110222
20747200,619.72992,163,129,15,3/14/15,41.315328
21592180,619.70995,174,141,12,2/22/15,51.64249583
28406596,619.32994,157,116,10,3/3/15,61.932994
37722843,619.16983,170,87,11,3/9/15,56.28816636
20793338,618.81995,185,137,22,3/25/15,28.12817955
21081513,618.49998,209,80,37,3/25/15,16.71621568
51915474,618.39986,171,117,9,3/21/15,68.71109556
49890367,618.36984,224,121,7,3/20/15,88.33854857
53128079,618.34996,220,145,42,3/23/15,14.7226181
23457865,618.22989,239,67,38,3/25/15,16.26920763
25479560,617.25993,169,125,21,3/25/15,29.39333
21603634,617.15994,183,126,7,3/25/15,88.16570571
21108335,616.64993,211,141,6,3/12/15,102.7749883
22286633,616.42997,192,129,18,3/19/15,34.24610944
22152977,615.66992,253,165,29,3/22/15,21.22999724
21620215,615.58996,204,129,27,3/22/15,22.79962815
28401982,615.43994,175,112,12,2/24/15,51.28666167
34370806,615.13992,153,113,6,1/31/15,102.52332
21958892,614.81986,127,92,7,3/19/15,87.83140857
22338849,614.53995,174,134,9,3/13/15,68.28221667
53326525,614.44996,222,115,15,3/25/15,40.96333067
25582590,614.24997,163,112,36,3/25/15,17.06249917
21616272,614.07989,178,95,30,3/25/15,20.46932967
21620441,613.88997,239,53,39,3/23/15,15.74076846
21699435,613.69983,209,95,45,3/25/15,13.637774
21156057,613.67996,209,109,16,3/14/15,38.3549975
21388346,613.40986,198,105,11,3/21/15,55.76453273
21627333,612.55995,161,93,25,3/24/15,24.502398
40236066,612.40994,184,140,23,3/20/15,26.62651913
50241043,612.22983,144,113,10,3/24/15,61.222983
40046544,612.18994,214,133,11,3/24/15,55.65363091
39009287,612.03992,166,106,15,3/22/15,40.80266133
23748580,611.80986,212,96,16,3/23/15,38.23811625
23279593,611.63999,187,132,5,3/22/15,122.327998
22228411,611.59988,170,83,18,3/24/15,33.97777111
23023743,611.32999,164,124,19,3/23/15,32.17526263
22189272,611.20998,194,126,15,3/25/15,40.747332
25950731,611.20987,200,135,23,3/21/15,26.57434217
22965775,610.30991,153,100,5,3/13/15,122.061982
41523981,610.10988,203,55,21,3/23/15,29.05285143
37150203,609.83995,163,100,9,3/12/15,67.75999444
27904548,609.70996,170,86,27,3/23/15,22.58185037
34468509,609.66997,192,106,10,3/24/15,60.966997
53643888,609.66992,179,99,9,3/24/15,67.74110222
24834391,609.62999,250,150,12,3/17/15,50.80249917
37143863,609.48997,205,106,22,3/25/15,27.70408955
21573432,609.14995,245,120,55,3/25/15,11.07545364
21619798,609.14991,215,118,33,3/24/15,18.45908818
34942961,609.10997,173,97,11,3/25/15,55.37363364
20856113,609.03996,170,99,27,3/23/15,22.55703556
20691972,608.80985,209,119,21,3/13/15,28.99094524
22228418,608.6799,201,144,17,3/25/15,35.8047
53119362,608.01998,168,122,13,3/17/15,46.77076769
31735244,607.96993,196,85,25,3/24/15,24.3187972
20784602,607.96991,173,102,16,3/24/15,37.99811938
39659322,607.68,227,154,19,3/24/15,31.98315789
40047273,607.34995,188,111,10,3/17/15,60.734995
39733283,606.4199,159,105,35,3/25/15,17.32628286
21152771,606.36992,148,102,8,2/26/15,75.79624
30204140,606.35986,135,95,2,3/1/15,303.17993
40123912,606.20994,190,134,21,3/21/15,28.86714
51910669,606.11991,192,105,9,3/7/15,67.34665667
21568100,605.89998,213,141,18,3/25/15,33.66111
36033639,605.78997,178,104,34,3/24/15,17.81735206
21391288,605.62987,194,106,11,2/19/15,55.05726091
21573352,605.36989,184,112,10,3/21/15,60.536989
39917166,605.12989,176,116,4,3/20/15,151.2824725
42462993,604.84996,197,142,53,3/25/15,11.4122634
22823937,604.50989,164,61,15,3/23/15,40.30065933
36546268,604.13999,211,114,24,3/22/15,25.17249958
25797076,603.99998,184,64,12,3/22/15,50.33333167
34494766,603.85,193,135,27,3/24/15,22.36481481
21563468,603.78993,210,128,26,3/24/15,23.22268962
21447754,603.38995,215,113,20,3/20/15,30.1694975
22453988,603.38994,162,117,8,3/14/15,75.4237425
52621190,602.93991,160,64,7,3/22/15,86.13427286
20823962,602.76995,178,97,21,3/9/15,28.70333095
39352690,602.63998,180,95,26,3/23/15,23.17846077
37722922,602.49999,203,119,8,3/8/15,75.31249875
39613536,602.49999,202,140,7,3/21/15,86.07142714
22760173,602.24983,218,79,12,3/7/15,50.18748583
51290367,602.04999,270,146,21,3/24/15,28.66904714
21623480,601.93983,180,82,42,3/13/15,14.33190071
20678753,601.74002,219,117,10,3/24/15,60.174002
21248259,601.61991,192,114,15,3/23/15,40.107994
27944284,601.39987,168,110,20,3/24/15,30.0699935
38861459,601.38998,185,136,12,2/22/15,50.11583167
39424803,601.23981,259,105,11,3/2/15,54.65816455
39432389,600.41997,186,133,31,3/21/15,19.36838613
37058354,600.14994,149,112,8,3/24/15,75.0187425
21475513,599.9299,177,76,9,3/25/15,66.65887778
20784546,599.88989,184,108,15,3/21/15,39.99265933
21432169,599.66991,177,112,9,2/21/15,66.62999
22211144,599.63001,229,133,24,3/20/15,24.98458375
52997848,599.48997,236,155,15,3/24/15,39.965998
53314617,599.29,237,86,53,3/25/15,11.30735849
22253293,599.23995,167,111,13,3/17/15,46.09538077
38884744,599.18998,215,146,35,3/17/15,17.11971371
22500410,599.1799,178,121,20,3/24/15,29.958995
51286373,599.00996,189,90,34,3/24/15,17.61794
36383788,598.83996,224,162,24,3/19/15,24.951665
40156622,598.76994,210,160,29,3/21/15,20.64723931
39816515,598.68985,160,101,11,3/13/15,54.42635
39426353,598.19989,217,128,32,3/21/15,18.69374656
52028551,598.03992,169,100,17,3/20/15,35.17881882
27644285,597.46988,166,110,10,3/22/15,59.746988
22524176,597.32985,162,124,18,3/25/15,33.18499167
40246911,597.26989,188,131,9,3/10/15,66.36332111
35071584,597.18989,170,142,11,3/22/15,54.28999
37126848,597.10993,160,108,5,3/22/15,119.421986
21454642,597.05986,179,96,21,3/23/15,28.4314219
20732617,597.02995,149,108,6,2/13/15,99.50499167
22454506,596.94996,205,147,15,3/11/15,39.796664
39355311,596.72998,203,136,8,3/16/15,74.5912475
20818023,596.41997,164,115,15,3/23/15,39.76133133
22206039,595.99988,145,103,6,3/20/15,99.33331333
21163781,595.87992,173,113,6,3/19/15,99.31332
53213831,595.84992,150,97,7,2/21/15,85.12141714
22609248,595.82997,179,133,7,3/19/15,85.11856714
21633550,595.74997,197,156,9,3/23/15,66.19444111
28739168,595.64998,153,88,27,3/23/15,22.06111037
39361784,595.62997,188,127,14,3/23/15,42.54499786
20885502,595.56991,154,57,16,3/25/15,37.22311938
37353857,595.29991,161,118,18,3/22/15,33.07221722
36882328,595.20985,155,69,30,3/25/15,19.84032833
21157264,595.10988,156,122,7,3/21/15,85.01569714
39447466,595.04996,169,94,8,3/14/15,74.381245
26246916,594.48992,194,130,22,3/22/15,27.02226909
21121658,594.37983,186,71,10,3/20/15,59.437983
23706582,594.00982,136,80,12,3/25/15,49.50081833
53101646,593.78997,155,103,4,3/12/15,148.4474925
51686549,593.46998,166,123,15,3/16/15,39.56466533
28299151,593.38996,190,119,8,3/12/15,74.173745
22210534,592.77991,183,105,30,3/23/15,19.75933033
21625138,592.55995,151,116,11,3/25/15,53.86908636
21728544,592.32978,171,101,11,3/8/15,53.84816182
31921455,592.25987,183,116,7,3/20/15,84.60855286
40132876,592.09996,185,109,5,3/25/15,118.419992
26116998,591.95998,169,86,14,3/23/15,42.28285571
36514929,591.70996,156,118,15,3/22/15,39.44733067
20864863,591.46991,152,124,4,3/24/15,147.8674775
20876368,590.50986,141,85,12,3/25/15,49.209155
20658672,590.11987,178,107,8,3/17/15,73.76498375
22339790,590.02996,180,125,3,2/21/15,196.6766533
29926372,589.95988,148,106,4,2/23/15,147.48997
21633734,589.90991,179,114,9,3/14/15,65.54554556
34449898,589.71998,232,179,20,3/25/15,29.485999
42486574,589.64992,144,93,15,3/14/15,39.30999467
39453309,589.29997,165,122,11,3/11/15,53.57272455
39451712,588.66991,144,93,10,3/21/15,58.866991
22338839,588.25993,162,120,32,3/24/15,18.38312281
27908157,588.1899,177,127,9,3/19/15,65.35443333
21476211,587.92995,187,113,12,3/24/15,48.9941625
22153432,587.68999,189,119,28,3/23/15,20.98892821
40174052,587.60994,178,94,21,3/22/15,27.98142571
39457724,587.22999,190,132,24,3/24/15,24.46791625
22184249,587.19991,202,64,51,3/23/15,11.51372373
52527214,587.17996,173,123,4,2/26/15,146.79499
36153438,587.01992,205,136,11,3/24/15,53.36544727
40250251,586.88998,189,135,7,3/24/15,83.84142571
54000149,586.78992,168,125,11,3/22/15,53.34453818
39006483,586.66992,156,93,12,3/22/15,48.88916
21151119,586.51996,165,122,7,2/21/15,83.78856571
28180037,586.48998,213,137,11,3/11/15,53.31727091
22331529,586.39986,163,62,17,3/21/15,34.49410941
34440635,586.33995,215,107,24,3/25/15,24.43083125
22524875,586.16993,175,120,19,3/21/15,30.85104895
36517307,585.95987,153,96,5,3/11/15,117.191974
36202371,585.87998,193,115,20,3/23/15,29.293999
21011267,585.69991,155,90,21,3/23/15,27.8904719
36536846,585.60992,165,114,9,3/22/15,65.06776889
25699271,585.34997,191,89,8,3/25/15,73.16874625
37351397,585.17997,212,152,16,3/19/15,36.57374813
21432181,585.06994,173,113,21,3/25/15,27.86047333
34427898,584.98996,171,109,9,3/22/15,64.99888444
21389361,584.7599,163,127,9,3/21/15,64.97332222
34488282,584.6299,189,90,9,3/7/15,64.95887778
23498847,584.61996,200,139,9,3/14/15,64.95777333
51289706,584.60994,164,122,19,3/23/15,30.76894421
20810795,584.53997,194,120,12,3/22/15,48.71166417
25403204,584.37997,172,129,13,3/20/15,44.95230538
39359964,584.2,191,137,19,3/23/15,30.74736842
33416578,584.19997,144,86,26,3/22/15,22.46922962
23482884,584.18994,159,131,9,3/16/15,64.90999333
21332962,584.11997,190,128,7,3/24/15,83.44571
